,age,fkg,dkg,sex,cat_std_hhinc,mean_expenditure,number,fraction_above_high,fraction_0.0,fraction_25.0,fraction_50.0,fraction_75.0,fraction_100.0,fraction_125.0,fraction_150.0,fraction_175.0,fraction_200.0,fraction_225.0,fraction_250.0,fraction_275.0,fraction_300.0,fraction_325.0,fraction_350.0,fraction_375.0,fraction_400.0,fraction_425.0,fraction_450.0,fraction_475.0,fraction_500.0,fraction_525.0,fraction_550.0,fraction_575.0,fraction_600.0,fraction_625.0,fraction_650.0,fraction_675.0,fraction_700.0,fraction_725.0,fraction_750.0,fraction_775.0,fraction_800.0,fraction_825.0,fraction_850.0,fraction_875.0,fraction_900.0,fraction_925.0,fraction_950.0,fraction_975.0,fraction_1000.0,fraction_1100.0,fraction_1200.0,fraction_1300.0,fraction_1400.0,fraction_1500.0,fraction_1600.0,fraction_1700.0,fraction_1800.0,fraction_1900.0,fraction_2000.0,fraction_2100.0,fraction_2200.0,fraction_2300.0,fraction_2400.0,fraction_2500.0,fraction_2600.0,fraction_2700.0,fraction_2800.0,fraction_2900.0,fraction_3000.0
0,0,0,0,0,1,2886.4159047342355,8496,0.225635593220339,0.13559322033898305,0.17525894538606404,0.2025659133709981,0.21398305084745764,0.224105461393597,0.23210922787193974,0.23681732580037665,0.2838983050847458,0.30484934086629,0.3143832391713748,0.326271186440678,0.3336864406779661,0.3392184557438795,0.3469868173258004,0.3827683615819209,0.3965395480225989,0.4033662900188324,0.4104284369114878,0.4173728813559322,0.4240819209039548,0.4327919020715631,0.4489171374764595,0.4565677966101695,0.4625706214689266,0.4666902071563089,0.4703389830508475,0.4749293785310734,0.478695856873823,0.4871704331450094,0.4922316384180791,0.4955273069679849,0.4982344632768362,0.5002354048964218,0.5028248587570622,0.5050612052730696,0.509180790960452,0.5120056497175142,0.5148305084745762,0.5164783427495292,0.5176553672316384,0.5196563088512242,0.5294256120527306,0.536487758945386,0.5424905838041432,0.5604990583804144,0.567090395480226,0.5814500941619586,0.5888653483992468,0.6125235404896422,0.621822033898305,0.634063088512241,0.6430084745762712,0.6498352165725048,0.658545197740113,0.6734934086629002,0.6819679849340866,0.716454802259887,0.72704802259887,0.7397598870056498,0.7572975517890772,0.774364406779661
1,0,0,0,0,2,2568.6402144515037,8170,0.20734394124847,0.14920440636474908,0.1959608323133415,0.22019583843329255,0.23059975520195838,0.24332925336597308,0.2506731946144431,0.25679314565483474,0.3030599755201958,0.3243574051407589,0.33304773561811507,0.3444308445532436,0.3529987760097919,0.35826193390452876,0.3659730722154223,0.40061199510403916,0.4141982864137087,0.42129742962056305,0.4272949816401469,0.4329253365973072,0.43990208078335374,0.4500611995104039,0.4602203182374541,0.4671970624235006,0.4725826193390453,0.4766217870257038,0.48078335373317016,0.484577723378213,0.48922888616891064,0.494859241126071,0.499265605875153,0.5031823745410037,0.5053855569155447,0.508812729498164,0.511750305997552,0.5155446756425949,0.5187270501835985,0.5211750305997552,0.523500611995104,0.5258261933904529,0.5271725826193391,0.5291309669522644,0.5381884944920441,0.5461444308445532,0.5510403916768666,0.5656058751529988,0.5722154222766218,0.5865361077111383,0.593390452876377,0.6206854345165239,0.6292533659730722,0.6419828641370869,0.6493268053855569,0.6552019583843329,0.6634026927784578,0.6813953488372093,0.6899632802937576,0.7318237454100367,0.7436964504283966,0.7554467564259486,0.7749082007343941,0.79265605875153
2,0,0,0,0,3,2508.9091238352466,8735,0.19232970807097882,0.15260446479679451,0.19771036061820263,0.22610188895248998,0.2390383514596451,0.25357756153405836,0.2633085289066972,0.2694905552375501,0.32135088723526045,0.34161419576416713,0.35340583858042357,0.36393817973669146,0.3720663995420721,0.3790497996565541,0.3876359473382942,0.4165998855180309,0.430452203777905,0.43743560389238695,0.4438465941614196,0.44991413852318257,0.45449341728677733,0.4636519748139668,0.4762449914138523,0.48231253577561534,0.4872352604464797,0.49215798511734404,0.49524899828277047,0.499141385231826,0.5029192902117916,0.5097882083571837,0.5127647395535203,0.5170005724098454,0.5200915855752719,0.5222667429879794,0.5254722381224957,0.5281053234115627,0.5322266742987979,0.5348597595878649,0.5377218088151117,0.5389811104751002,0.5411562678878077,0.5434459072696051,0.5505437893531768,0.5562678878076703,0.5606182026330853,0.5795077275329136,0.5853463079564969,0.6001144819690899,0.6076702919290212,0.6383514596451059,0.6464796794504866,0.6613623354321694,0.6693760732684603,0.6757870635374928,0.6857469948483114,0.7036061820263309,0.7125357756153405,0.7498568975386377,0.7602747567258157,0.7751574127074986,0.7947338294218661,0.8076702919290212
3,0,0,0,0,4,2333.021740756217,8840,0.19423076923076923,0.1589366515837104,0.21018099547511312,0.23733031674208144,0.251131221719457,0.2647058823529412,0.27341628959276015,0.28042986425339367,0.33009049773755655,0.34841628959276016,0.3574660633484163,0.36968325791855206,0.3778280542986425,0.3830316742081448,0.3902714932126697,0.42092760180995475,0.43518099547511313,0.4430995475113122,0.4513574660633484,0.457579185520362,0.4642533936651584,0.475,0.48687782805429863,0.49264705882352944,0.4995475113122172,0.5035067873303167,0.5083710407239819,0.5125565610859728,0.515950226244344,0.5223981900452489,0.5266968325791855,0.5289592760180996,0.5313348416289593,0.5346153846153846,0.5373303167420814,0.5392533936651583,0.5429864253393665,0.545814479638009,0.5484162895927602,0.5501131221719457,0.5518099547511313,0.5532805429864254,0.5608597285067873,0.5664027149321267,0.5707013574660633,0.5865384615384616,0.5949095022624434,0.6084841628959275,0.616289592760181,0.6435520361990951,0.6532805429864253,0.6669683257918552,0.6765837104072399,0.6824660633484163,0.6917420814479638,0.706447963800905,0.7157239819004525,0.7524886877828054,0.7625565610859728,0.7747737556561086,0.7908371040723982,0.8057692307692308
4,0,0,0,0,5,2385.8699252178994,9177,0.19232864770622207,0.15538847117794485,0.1994115724092841,0.2277432712215321,0.2391849188187861,0.2554211615996513,0.2647924158221641,0.2708946278740329,0.31840470742072574,0.3378010242998801,0.3481529911735861,0.3583959899749373,0.36689549961861173,0.37376048817696417,0.38389451890596055,0.4198539827830446,0.4306418219461698,0.4364171297809742,0.4435000544840362,0.44905742617413097,0.4552686062983546,0.464312956303803,0.4767353165522502,0.4843630816170862,0.49122807017543857,0.4949329846355018,0.498637899095565,0.5033235262068214,0.5077912171733682,0.5147651738040754,0.5199956412771058,0.5234826195924595,0.5268606298354582,0.5294758635719734,0.5320910973084886,0.5342704587555847,0.538411245505067,0.5409175111692274,0.5437506810504522,0.5452762340634194,0.547673531655225,0.5493080527405471,0.5567178816606734,0.5628200937125423,0.5681595292579275,0.5969271003595946,0.605426610003269,0.6199193636264575,0.6276560967636482,0.653917402201155,0.6637245287130871,0.6775634739021467,0.685518143184047,0.6922741636700447,0.7016454178925575,0.7173368203116487,0.7262722022447423,0.7605971450365043,0.7694235588972431,0.7806472703497875,0.7953579601176856,0.807671352293778
5,0,0,0,1,1,3279.9527467113517,8909,0.26097205073521157,0.11898080592659109,0.15748119878774272,0.18116511392973397,0.19250196430575822,0.20204287798855092,0.2090021326748232,0.2148389269278258,0.25502301043888204,0.26972724211471544,0.27837018745089237,0.2900437759568975,0.29666629251318893,0.30194185654955663,0.308564373105848,0.34145246380065103,0.35480974295656076,0.3635649343360646,0.37142215736895273,0.37725895162195533,0.38320799191828486,0.39229992142776965,0.40374901784712086,0.41171848692333596,0.4165450667863958,0.4218206308227635,0.4251880121225727,0.4296778538556516,0.43405544954540354,0.43966775171175215,0.44337187114154225,0.4477494668312942,0.44965764956785276,0.45257604669435403,0.4557189359075093,0.45852508699068356,0.4629026826804355,0.4662700639802447,0.4708721517566506,0.4745762711864407,0.47704568413963405,0.4786171287462117,0.48860702660231226,0.49657649567852735,0.5027500280615108,0.5201481647771916,0.5280053878100797,0.5406891907060276,0.5486586597822427,0.5723425749242339,0.5818834886070267,0.5979346728027837,0.6074755864855764,0.6153328095184645,0.6240880008979683,0.6385677404871478,0.6470984397799977,0.683241665731283,0.6946907621506342,0.7059153664833314,0.7257829161522056,0.7390279492647884
6,0,0,0,1,2,2996.313659764487,8516,0.24189760450915923,0.12541099107562237,0.1668623767026773,0.19398778769375294,0.2051432597463598,0.21641615782057305,0.22451855331141382,0.22886331611085017,0.2734852043212776,0.2899248473461719,0.2996712071395021,0.3115312353217473,0.3191639267261625,0.32550493189290747,0.33313762329732266,0.36366838891498354,0.3757632691404415,0.38421794269610143,0.392555190230155,0.39807421324565523,0.40394551432597464,0.41169563175199625,0.4205025833724753,0.4273132926256458,0.43400657585721,0.4375293565054016,0.4417566932832316,0.44574917801784875,0.449154532644434,0.4543212775951151,0.4580789102865195,0.4620713950211367,0.4652418976045092,0.4674729920150305,0.46993893846876467,0.47310944105213715,0.47733677782996714,0.4790981681540629,0.4825035227806482,0.48496946923438233,0.4873179896665101,0.4887271019257868,0.4980037576326914,0.5049318929074683,0.5096289337717238,0.5248943165805543,0.5312353217472991,0.5446218882104275,0.5530765617660873,0.580201972757163,0.5891263503992484,0.6029826209488023,0.6150775011742602,0.6223579145138562,0.6326914044152184,0.6520666979802724,0.6614607797087835,0.6965711601690935,0.7073743541568812,0.7214654767496477,0.7418976045091592,0.7581023954908408
7,0,0,0,1,3,2858.2896209998567,9117,0.242733355270374,0.1265767247998245,0.16792804650652626,0.19118130964132937,0.2026982560052649,0.21388614675880224,0.22255127783262038,0.22913239004058353,0.2730064714270045,0.29044641877810684,0.2999890314796534,0.3119447186574531,0.31874520127234834,0.3239004058352528,0.3331139629264012,0.3589996709443896,0.3713940989360535,0.378633322364813,0.384995064165844,0.38960184271141823,0.3972798069540419,0.40704179006252056,0.41790062520565974,0.4260173302621476,0.43270812767357686,0.43753427662608313,0.44159262915432707,0.4461994076999013,0.44981901941428104,0.4566195020291763,0.4593616321158276,0.462323132609411,0.46539431830646044,0.4678073927827136,0.4703301524624328,0.47318196775255017,0.4765822090599978,0.47888559833278493,0.48184709882636834,0.483273006471427,0.48458922891301964,0.4857957661511462,0.4929253043764396,0.4998354721948009,0.5035647691126467,0.5199078644290885,0.5287923659098388,0.5453548316332126,0.5552264999451574,0.581441263573544,0.592080728309751,0.6059010639464736,0.6159921026653504,0.6248766041461007,0.6335417352199189,0.6529560162334102,0.6616211473072282,0.6979269496544916,0.7099923220357574,0.7240320280794121,0.7430075682790391,0.757266644729626
8,0,0,0,1,4,2857.398389865379,9461,0.23697283585244688,0.12799915442342247,0.1745058661875066,0.19881619279145968,0.2109713560934362,0.22323221646760386,0.23073670859317197,0.23707853292463799,0.2823168798224289,0.29975689673396044,0.3088468449423951,0.32079061409998944,0.3284008032977487,0.33558820420674346,0.3449952436317514,0.3726878765458197,0.3837860691258852,0.3901278934573512,0.39731529436634605,0.40291723919247435,0.40873057816298486,0.41803192051580174,0.42913011309586724,0.4338864813444668,0.4395941232427862,0.44424479441919457,0.4469929182961632,0.4521720748335271,0.45555438114364233,0.46126202304196173,0.46591269421837017,0.468872212239721,0.47119754782792517,0.47299439805517385,0.4756368248599514,0.4781735545925378,0.4814501638304619,0.4838811964908572,0.4863122291512525,0.48842617059507454,0.4899059296057499,0.49180847690518975,0.5003699397526689,0.5061832787231794,0.5119966176936899,0.5314448789768523,0.5390550681746116,0.5538526582813657,0.5633653947785646,0.5935947574252193,0.6024733114892717,0.6165310220906881,0.6257266673713138,0.6330197653524997,0.6432723813550365,0.661769368988479,0.6707536201247225,0.7069020188140789,0.7185286967550999,0.7306838600570764,0.7496036359792834,0.7630271641475531
9,0,0,0,1,5,2734.653464888779,9262,0.21679982725113367,0.12686244871518032,0.1682142085942561,0.19272295400561434,0.2041675664003455,0.2157201468365364,0.2242496221118549,0.230943640682358,0.2783416108831786,0.29367307277045995,0.30608939753832864,0.3179658820988987,0.32692722954005615,0.3335132800690995,0.34128697905419997,0.36644353271431657,0.378967825523645,0.38738933275750376,0.3945152234938458,0.4006694018570503,0.40865903692507016,0.41740444828330814,0.4284171885122004,0.4355430792485424,0.44299287410926363,0.4470956596847333,0.4519542215504211,0.45573310300151154,0.45961995249406173,0.4679334916864608,0.4722522133448499,0.47516735046426256,0.47980997624703087,0.4826171453249838,0.485316346361477,0.4880155473979702,0.49179442884906066,0.4942776938026344,0.49751673504642624,0.4992442237097819,0.5017274886633556,0.5029151371194126,0.5118764845605701,0.5193262794212913,0.5252645217015763,0.5510688836104513,0.5603541351759879,0.5751457568559706,0.5847549125458864,0.6161736126106673,0.6292377456272943,0.6438134312243576,0.6540703951630318,0.6623839343554307,0.6718851220038868,0.6904556251349601,0.7029799179442885,0.7325631613042539,0.7438998056575253,0.7569639386741525,0.772619304685813,0.7832001727488663
10,1,0,0,0,1,858.9498164353421,7998,0.05888972243060765,0.19554888722180544,0.3325831457864466,0.4326081520380095,0.4911227806951738,0.5310077519379846,0.5593898474618655,0.5832708177044261,0.6037759439859965,0.6179044761190298,0.6299074768692173,0.6511627906976745,0.6661665416354089,0.6786696674168542,0.6885471367841961,0.6980495123780945,0.7069267316829208,0.7144286071517879,0.7215553888472118,0.7274318579644912,0.7358089522380595,0.7423105776444111,0.7479369842460615,0.754688672168042,0.7610652663165791,0.7661915478869717,0.7728182045511378,0.7784446111527882,0.7838209552388097,0.7884471117779445,0.7928232058014504,0.797949487371843,0.8014503625906476,0.8043260815203801,0.807326831707927,0.8103275818954738,0.8138284571142785,0.8175793948487122,0.8205801450362591,0.8240810202550638,0.8273318329582395,0.8304576144036009,0.8402100525131283,0.8484621155288822,0.8549637409352339,0.8617154288572143,0.8663415853963491,0.8733433358339585,0.8807201800450113,0.8852213053263316,0.8929732433108277,0.9003500875218805,0.9047261815453863,0.9102275568892223,0.9143535883970992,0.9197299324831207,0.92448112028007,0.9293573393348337,0.9331082770692674,0.9363590897724431,0.9392348087021756,0.9411102775693924
11,1,0,0,0,2,747.1310564269005,7922,0.05188083817217874,0.2181267356728099,0.36493309770260035,0.4660439283009341,0.5198182277202726,0.5651350669022974,0.5942943701085585,0.6165109820752336,0.634940671547589,0.648447361777329,0.6577884372633174,0.6789952032315072,0.6935117394597324,0.7062610451906084,0.7157283514264074,0.724312042413532,0.7345367331481949,0.7421105781368341,0.7488008078767988,0.7539762686190356,0.7605402676091896,0.7652108053521838,0.7700075738449886,0.7760666498359,0.782251956576622,0.7879323403181014,0.7936127240595809,0.7984094925523858,0.8032062610451907,0.8078767987881847,0.8122948750315577,0.8157031052764453,0.8186064125220904,0.8221408735167887,0.8255491037616763,0.8281999495077,0.8309770260035345,0.8338803332491795,0.8367836404948246,0.8389295632416056,0.8419591012370613,0.8446099469830851,0.8535723302196415,0.8622822519565766,0.869098712446352,0.8736430194395355,0.8788184801817723,0.8865185559202222,0.8915677859126483,0.8966170159050745,0.904822014642767,0.9099974753850038,0.9144155516283766,0.9180762433728856,0.9224943196162585,0.9284271648573592,0.9319616258520576,0.9349911638475132,0.9387780863418329,0.9413027013380459,0.9452158545821763,0.9481191618278213
